Order ID,Order Date,Customer ID,Category,Sub-Category,Price,Quantity,Discount,Sales,Profit,Region,City,Payment Mode
ORD1626,2023-04-28,CUST3977,Electronics,Tablet,4559,3,0.33,9163.59,1298.77,East,Kolkata,Net Banking
ORD1627,2024-11-19,CUST4685,Home,Appliances,5737,2,0.12,10097.12,1580.85,West,Bangalore,UPI
ORD1628,2023-09-14,CUST4479,Home,Furniture,7745,5,0.21,30592.75,8902.84,East,Delhi,Cash
ORD1629,2023-08-13,CUST6398,Sports,Shoes,1022,5,0.2,4088.0,895.7,West,Jaipur,Credit Card
ORD1630,2024-08-18,CUST6009,Sports,Shoes,6953,3,0.16,17521.56,2533.57,West,Jaipur,Net Banking
ORD1631,2024-02-09,CUST8211,Electronics,Headphones,2304,1,0.11,2050.56,274.47,North,Delhi,UPI
ORD1632,2023-03-04,CUST2501,Home,Appliances,2048,3,0.27,4485.12,457.26,West,Delhi,Net Banking
ORD1633,2024-01-17,CUST3081,Home,Appliances,1053,3,0.28,2274.48,609.01,West,Jaipur,Net Banking
ORD1634,2023-04-14,CUST5147,Sports,Shoes,6287,3,0.04,18106.56,3634.57,North,Delhi,Net Banking
ORD1635,2024-02-05,CUST2260,Sports,Outdoor,2861,3,0.07,7982.19,2144.08,East,Chennai,Net Banking
ORD1636,2023-03-08,CUST5644,Electronics,Headphones,9964,3,0.34,19728.72,4475.16,East,Chennai,Net Banking
ORD1637,2024-11-15,CUST2206,Electronics,Tablet,2694,1,0.09,2451.54,394.33,West,Mumbai,Debit Card
ORD1638,2024-09-14,CUST7514,Sports,Outdoor,3335,4,0.25,10005.0,2559.89,South,Kolkata,Cash
ORD1639,2023-12-19,CUST5321,Electronics,Headphones,7411,5,0.12,32608.4,7473.78,West,Delhi,UPI
ORD1640,2024-11-20,CUST4750,Clothing,Jacket,7037,3,0.31,14566.59,1295.54,East,Bangalore,Credit Card
ORD1641,2024-04-30,CUST4250,Clothing,T-shirt,6061,1,0.06,5697.34,1540.94,East,Delhi,Credit Card
ORD1642,2024-08-28,CUST8135,Home,Appliances,4940,4,0.14,16993.6,2880.5,North,Bangalore,Credit Card
ORD1643,2024-04-30,CUST9115,Clothing,T-shirt,3351,3,0.21,7941.87,425.26,West,Jaipur,Cash
ORD1644,2023-11-24,CUST7099,Sports,Fitness,368,3,0.13,960.48,220.04,North,Kolkata,Net Banking
ORD1645,2024-05-27,CUST1394,Clothing,T-shirt,2723,2,0.0,5446.0,615.42,North,Jaipur,Cash
ORD1646,2023-12-07,CUST3369,Electronics,Headphones,6411,4,0.31,17694.36,2088.45,South,Kolkata,Net Banking
ORD1647,2023-10-24,CUST1244,Home,Decor,6654,5,0.07,30941.1,2407.03,East,Bangalore,Debit Card
ORD1648,2024-08-08,CUST3675,Clothing,Shirt,9799,2,0.18,16070.36,1304.69,West,Mumbai,UPI
ORD1649,2023-12-07,CUST9220,Clothing,Jacket,8223,4,0.28,23682.24,2446.44,West,Jaipur,UPI
ORD1650,2023-02-23,CUST3940,Electronics,Laptop,4758,3,0.0,14274.0,2316.1,North,Mumbai,Credit Card
ORD1651,2024-11-22,CUST6654,Home,Kitchen,3852,3,0.27,8435.88,1362.42,East,Kolkata,Net Banking
ORD1652,2023-02-06,CUST5850,Electronics,Headphones,5586,2,0.11,9943.08,1671.58,North,Bangalore,Credit Card
ORD1653,2023-03-05,CUST3514,Clothing,Jacket,4181,1,0.21,3302.99,361.06,East,Jaipur,Debit Card
ORD1654,2024-04-04,CUST2586,Sports,Outdoor,4235,2,0.07,7877.1,538.58,East,Jaipur,Credit Card
ORD1655,2023-08-27,CUST7766,Electronics,Headphones,3499,2,0.33,4688.66,494.97,North,Delhi,Cash
ORD1656,2024-07-01,CUST6039,Electronics,Tablet,9032,1,0.28,6503.04,1331.42,North,Bangalore,Credit Card
ORD1657,2023-11-01,CUST3861,Electronics,Headphones,1989,3,0.35,3878.55,375.47,West,Jaipur,Credit Card
ORD1658,2023-02-22,CUST3733,Home,Appliances,972,1,0.07,903.96,149.61,West,Mumbai,Cash
ORD1659,2023-07-11,CUST8521,Clothing,Jacket,9124,2,0.35,11861.2,2043.9,North,Kolkata,UPI
ORD1660,2024-06-03,CUST6011,Home,Appliances,740,4,0.16,2486.4,297.67,East,Chennai,Net Banking
ORD1661,2024-10-20,CUST8105,Electronics,Mobile,7144,2,0.25,10716.0,2968.83,North,Jaipur,Cash
ORD1662,2023-07-01,CUST4646,Home,Furniture,9423,2,0.21,14888.34,1244.22,North,Chennai,UPI
ORD1663,2023-02-03,CUST8583,Home,Kitchen,6148,3,0.2,14755.2,1915.15,East,Bangalore,Credit Card
ORD1664,2024-05-28,CUST5125,Home,Appliances,8660,1,0.16,7274.4,738.4,East,Jaipur,Net Banking
ORD1665,2023-05-18,CUST7488,Home,Decor,7666,4,0.12,26984.32,8056.19,West,Jaipur,Credit Card
ORD1666,2023-05-11,CUST3281,Electronics,Mobile,8875,5,0.32,30175.0,4523.96,East,Kolkata,Net Banking
ORD1667,2024-06-26,CUST9526,Clothing,Jacket,7119,2,0.32,9681.84,2095.08,West,Delhi,Net Banking
ORD1668,2024-03-28,CUST2021,Home,Decor,601,2,0.28,865.44,189.5,East,Delhi,Credit Card
ORD1669,2023-06-20,CUST3138,Clothing,Jeans,5995,3,0.27,13129.05,2344.17,East,Jaipur,Debit Card
ORD1670,2023-08-01,CUST5801,Home,Appliances,4737,3,0.11,12647.79,2892.02,East,Chennai,Cash
ORD1671,2024-06-04,CUST1767,Home,Decor,4864,1,0.2,3891.2,743.53,South,Jaipur,Net Banking
ORD1672,2024-08-28,CUST1112,Electronics,Tablet,6241,1,0.17,5180.03,334.58,South,Kolkata,Cash
ORD1673,2024-09-16,CUST7680,Home,Furniture,8142,2,0.13,14167.08,2255.54,North,Delhi,UPI
ORD1674,2023-07-06,CUST1427,Home,Furniture,9185,4,0.09,33433.4,3790.22,East,Bangalore,Cash
ORD1675,2023-07-10,CUST4625,Clothing,Jacket,8969,5,0.26,33185.3,2975.97,North,Kolkata,Net Banking
ORD1676,2024-04-17,CUST6996,Clothing,T-shirt,801,1,0.17,664.83,110.87,West,Kolkata,Debit Card
ORD1677,2023-01-27,CUST9074,Sports,Outdoor,3026,1,0.15,2572.1,721.58,North,Kolkata,Credit Card
ORD1678,2023-08-02,CUST2100,Home,Kitchen,4433,5,0.15,18840.25,2183.65,North,Jaipur,Cash
ORD1679,2023-02-23,CUST3994,Clothing,Jeans,3406,5,0.0,17030.0,3071.35,East,Kolkata,UPI
ORD1680,2024-09-27,CUST8745,Electronics,Laptop,8502,3,0.34,16833.96,2522.82,South,Jaipur,Credit Card
ORD1681,2024-12-19,CUST9729,Electronics,Mobile,5020,1,0.14,4317.2,826.29,West,Bangalore,Credit Card
ORD1682,2023-03-29,CUST1907,Clothing,Shirt,2684,1,0.15,2281.4,634.24,East,Delhi,UPI
ORD1683,2024-05-30,CUST6798,Home,Decor,3122,2,0.14,5369.84,1358.61,East,Jaipur,Net Banking
ORD1684,2023-12-27,CUST7334,Electronics,Tablet,5353,3,0.33,10759.53,1735.09,West,Bangalore,Debit Card
ORD1685,2023-01-03,CUST1843,Home,Decor,5628,4,0.17,18684.96,3900.96,North,Delhi,Cash
ORD1686,2023-07-08,CUST3633,Sports,Outdoor,866,3,0.23,2000.46,294.25,East,Jaipur,UPI
ORD1687,2024-12-20,CUST2603,Electronics,Tablet,8090,3,0.31,16746.3,2303.05,West,Delhi,UPI
ORD1688,2024-06-03,CUST7220,Clothing,T-shirt,2817,1,0.33,1887.39,436.39,East,Mumbai,Debit Card
ORD1689,2024-04-23,CUST1820,Clothing,Jacket,772,3,0.06,2177.04,579.47,West,Chennai,Debit Card
ORD1690,2023-05-24,CUST8493,Sports,Outdoor,9583,3,0.28,20699.28,2399.76,South,Chennai,Net Banking
ORD1691,2023-10-28,CUST5303,Electronics,Mobile,7947,3,0.24,18119.16,4193.35,West,Mumbai,Net Banking
ORD1692,2024-09-08,CUST3791,Home,Kitchen,418,4,0.24,1270.72,122.29,South,Delhi,Debit Card
ORD1693,2024-06-03,CUST7740,Clothing,Jacket,5430,4,0.26,16072.8,4475.74,East,Chennai,Debit Card
ORD1694,2024-12-23,CUST3283,Home,Kitchen,6915,2,0.03,13415.1,677.09,South,Mumbai,Credit Card
ORD1695,2024-09-19,CUST5786,Sports,Fitness,745,4,0.11,2652.2,376.57,South,Jaipur,Credit Card
ORD1696,2023-01-24,CUST9521,Sports,Outdoor,4262,5,0.04,20457.6,1619.26,East,Bangalore,Credit Card
ORD1697,2023-02-15,CUST9796,Sports,Equipment,125,3,0.32,255.0,73.08,South,Jaipur,UPI
ORD1698,2024-10-23,CUST2114,Home,Decor,3277,4,0.04,12583.68,3357.78,West,Delhi,Net Banking
ORD1699,2023-09-22,CUST8953,Sports,Shoes,6263,1,0.03,6075.11,543.56,East,Jaipur,Net Banking
ORD1700,2023-05-16,CUST5215,Electronics,Mobile,3198,5,0.16,13431.6,2460.34,South,Bangalore,Debit Card
ORD1701,2023-07-21,CUST1083,Home,Kitchen,4093,4,0.0,16372.0,2720.94,South,Bangalore,Net Banking
ORD1702,2023-07-14,CUST3152,Clothing,T-shirt,3792,5,0.13,16495.2,2456.3,West,Mumbai,Credit Card
ORD1703,2024-02-01,CUST2490,Home,Decor,8452,2,0.05,16058.8,4784.53,South,Bangalore,UPI
ORD1704,2023-02-03,CUST3185,Clothing,Jeans,8194,1,0.05,7784.3,1086.61,West,Kolkata,Cash
ORD1705,2023-03-11,CUST6843,Clothing,Jacket,3227,1,0.04,3097.92,913.27,North,Bangalore,Debit Card
ORD1706,2023-08-19,CUST8156,Sports,Shoes,6530,3,0.01,19394.1,5687.27,South,Mumbai,Cash
ORD1707,2024-09-08,CUST4015,Electronics,Mobile,4360,5,0.06,20492.0,3582.18,East,Delhi,UPI
ORD1708,2023-02-28,CUST6002,Home,Furniture,5206,5,0.1,23427.0,4506.91,West,Mumbai,Credit Card
ORD1709,2023-01-30,CUST2959,Clothing,Jeans,1287,1,0.05,1222.65,136.11,East,Chennai,Debit Card
ORD1710,2024-02-01,CUST8465,Sports,Fitness,127,3,0.31,262.89,18.79,North,Jaipur,Cash
ORD1711,2024-02-05,CUST2275,Clothing,T-shirt,5952,4,0.25,17856.0,2074.7,West,Mumbai,Cash
ORD1712,2024-02-24,CUST5392,Home,Kitchen,1899,1,0.26,1405.26,364.4,South,Bangalore,Credit Card
ORD1713,2024-04-27,CUST9956,Home,Furniture,100,5,0.28,360.0,95.44,East,Kolkata,UPI
ORD1714,2024-05-31,CUST1994,Electronics,Mobile,4281,2,0.31,5907.78,1363.01,West,Jaipur,UPI
ORD1715,2024-11-02,CUST8415,Clothing,T-shirt,5068,2,0.03,9831.92,2402.19,North,Jaipur,Net Banking
ORD1716,2023-12-10,CUST6402,Home,Decor,8015,4,0.24,24365.6,6867.39,South,Mumbai,Debit Card
ORD1717,2023-06-18,CUST9393,Electronics,Laptop,9493,4,0.02,37212.56,10132.43,South,Delhi,Credit Card
ORD1718,2023-12-26,CUST4409,Electronics,Laptop,9335,4,0.2,29872.0,5561.08,North,Mumbai,Net Banking
ORD1719,2023-04-20,CUST7396,Electronics,Laptop,3727,5,0.35,12112.75,2547.12,South,Jaipur,Cash
ORD1720,2023-04-29,CUST5406,Clothing,Shirt,9111,4,0.0,36444.0,4449.41,West,Delhi,UPI
ORD1721,2024-10-21,CUST2742,Home,Kitchen,1399,1,0.17,1161.17,141.97,South,Mumbai,Credit Card
ORD1722,2023-12-09,CUST6162,Sports,Fitness,7162,4,0.04,27502.08,5780.84,West,Mumbai,Credit Card
ORD1723,2024-12-04,CUST7057,Clothing,Shirt,2575,4,0.01,10197.0,1449.92,East,Chennai,Cash
ORD1724,2024-06-02,CUST5255,Sports,Outdoor,7458,4,0.01,29533.68,6669.2,North,Bangalore,UPI
ORD1725,2024-12-16,CUST2684,Clothing,Jacket,9395,5,0.03,45565.75,5989.31,North,Bangalore,Credit Card
ORD1726,2023-05-05,CUST5209,Clothing,Jeans,4981,5,0.15,21169.25,2304.75,North,Kolkata,UPI
ORD1727,2024-04-09,CUST6111,Clothing,Shirt,3053,4,0.13,10624.44,2464.63,East,Bangalore,Cash
ORD1728,2024-08-29,CUST9664,Sports,Shoes,6455,1,0.17,5357.65,658.67,South,Jaipur,Net Banking
ORD1729,2023-06-01,CUST2998,Sports,Equipment,6290,5,0.33,21071.5,6052.51,North,Jaipur,Debit Card
ORD1730,2024-02-21,CUST1128,Clothing,Jeans,9057,1,0.33,6068.19,1498.76,South,Kolkata,Cash
ORD1731,2024-05-31,CUST3039,Home,Furniture,4791,4,0.3,13414.8,2391.1,East,Chennai,UPI
ORD1732,2023-07-18,CUST4510,Sports,Outdoor,9356,2,0.03,18150.64,2110.82,East,Bangalore,Net Banking
ORD1733,2023-10-09,CUST1014,Electronics,Mobile,5423,5,0.18,22234.3,5720.77,South,Chennai,Cash
ORD1734,2023-12-20,CUST1021,Electronics,Tablet,4655,5,0.13,20249.25,4945.42,North,Bangalore,UPI
ORD1735,2024-03-28,CUST4762,Electronics,Tablet,650,5,0.14,2795.0,618.8,North,Delhi,UPI
ORD1736,2024-01-19,CUST7070,Electronics,Headphones,4397,5,0.13,19126.95,4094.94,North,Mumbai,Cash
ORD1737,2024-04-29,CUST5101,Sports,Outdoor,9046,4,0.05,34374.8,9316.43,North,Delhi,Cash
ORD1738,2024-01-22,CUST4271,Electronics,Tablet,2713,4,0.3,7596.4,1187.37,East,Jaipur,Debit Card
ORD1739,2024-11-25,CUST5397,Clothing,Shirt,3646,3,0.25,8203.5,2355.08,North,Delhi,UPI
ORD1740,2023-09-10,CUST3593,Sports,Shoes,6036,5,0.17,25049.4,6521.8,North,Jaipur,Net Banking
ORD1741,2024-07-21,CUST7441,Clothing,Shirt,5317,4,0.06,19991.92,2686.86,East,Mumbai,Cash
ORD1742,2023-06-07,CUST1876,Electronics,Mobile,2011,1,0.26,1488.14,236.03,North,Chennai,Net Banking
ORD1743,2024-05-13,CUST6702,Sports,Shoes,1813,3,0.11,4840.71,1295.93,North,Delhi,Credit Card
ORD1744,2023-12-01,CUST7357,Clothing,Shirt,1517,2,0.17,2518.22,321.19,South,Bangalore,Credit Card
ORD1745,2023-06-09,CUST5496,Electronics,Headphones,7446,1,0.27,5435.58,612.13,East,Delhi,Credit Card
ORD1746,2024-01-13,CUST2474,Electronics,Laptop,3081,2,0.29,4375.02,685.07,South,Chennai,UPI
ORD1747,2024-06-03,CUST4157,Clothing,T-shirt,4039,3,0.03,11753.49,2392.88,East,Delhi,Net Banking
ORD1748,2024-09-28,CUST2536,Home,Kitchen,1517,1,0.12,1334.96,106.91,South,Kolkata,Debit Card
ORD1749,2023-05-02,CUST9537,Clothing,Jacket,5162,5,0.24,19615.6,2007.59,East,Kolkata,Credit Card
ORD1750,2023-09-29,CUST6017,Clothing,T-shirt,4252,3,0.32,8674.08,1322.12,East,Bangalore,Credit Card
ORD1751,2024-03-24,CUST9653,Clothing,Shirt,8544,5,0.12,37593.6,2445.54,West,Mumbai,Cash
ORD1752,2023-11-14,CUST5313,Sports,Fitness,6694,4,0.15,22759.6,2739.73,South,Kolkata,UPI
ORD1753,2024-09-28,CUST5894,Electronics,Headphones,6363,4,0.27,18579.96,1830.03,North,Chennai,Credit Card
ORD1754,2024-04-17,CUST1518,Sports,Outdoor,4983,4,0.11,17739.48,1735.6,East,Kolkata,Debit Card
ORD1755,2023-03-12,CUST2306,Electronics,Tablet,1038,5,0.24,3944.4,768.22,North,Mumbai,Cash
ORD1756,2024-04-21,CUST1942,Electronics,Tablet,3971,5,0.17,16479.65,4038.94,South,Delhi,Debit Card
ORD1757,2023-12-25,CUST5977,Electronics,Laptop,7533,2,0.11,13408.74,3642.23,South,Kolkata,Net Banking
ORD1758,2024-01-17,CUST8863,Electronics,Tablet,5197,4,0.3,14551.6,3575.18,North,Mumbai,UPI
ORD1759,2023-11-21,CUST8597,Sports,Shoes,431,4,0.02,1689.52,235.88,South,Mumbai,Debit Card
ORD1760,2023-09-15,CUST6995,Sports,Shoes,7671,1,0.31,5292.99,265.59,East,Jaipur,Debit Card
ORD1761,2024-03-08,CUST2751,Electronics,Laptop,3223,2,0.22,5027.88,1466.26,West,Mumbai,Net Banking
ORD1762,2023-01-18,CUST1930,Home,Appliances,8028,3,0.17,19989.72,1962.0,East,Mumbai,UPI
ORD1763,2024-06-22,CUST8107,Home,Furniture,1954,1,0.01,1934.46,294.15,North,Delhi,Debit Card
ORD1764,2023-03-06,CUST7295,Clothing,Shirt,4055,5,0.02,19869.5,4933.45,East,Jaipur,Credit Card
ORD1765,2023-11-16,CUST9837,Clothing,Shirt,7306,1,0.26,5406.44,1161.44,West,Mumbai,UPI
ORD1766,2023-03-02,CUST4166,Sports,Outdoor,2062,1,0.26,1525.88,228.56,North,Bangalore,Credit Card
ORD1767,2024-09-19,CUST4510,Sports,Outdoor,8145,1,0.23,6271.65,1079.08,East,Delhi,Debit Card
ORD1768,2024-07-28,CUST9222,Clothing,Shirt,5598,2,0.32,7613.28,2282.41,South,Bangalore,Credit Card
ORD1769,2024-06-16,CUST6075,Electronics,Mobile,700,4,0.01,2772.0,613.19,South,Chennai,Net Banking
ORD1770,2023-07-13,CUST7414,Clothing,Jacket,2298,5,0.24,8732.4,1903.36,North,Delhi,Debit Card
ORD1771,2023-06-15,CUST3270,Clothing,Jeans,9057,2,0.09,16483.74,1538.26,West,Bangalore,Debit Card
ORD1772,2024-01-10,CUST4815,Clothing,Jacket,386,1,0.24,293.36,77.41,South,Bangalore,Net Banking
ORD1773,2023-07-04,CUST7773,Home,Decor,1692,2,0.24,2571.84,580.64,West,Chennai,Cash
ORD1774,2023-05-01,CUST7905,Electronics,Mobile,1258,2,0.12,2214.08,156.48,South,Chennai,Debit Card
ORD1775,2024-05-03,CUST3404,Electronics,Headphones,9968,2,0.03,19337.92,3577.36,South,Mumbai,Cash
ORD1776,2023-05-27,CUST1751,Clothing,Shirt,5723,1,0.12,5036.24,385.24,South,Chennai,Net Banking
ORD1777,2023-07-01,CUST4169,Sports,Shoes,1031,5,0.28,3711.6,260.35,North,Jaipur,Cash
ORD1778,2023-10-20,CUST7456,Electronics,Tablet,2916,5,0.28,10497.6,2687.34,East,Jaipur,Net Banking
ORD1779,2023-04-22,CUST8237,Electronics,Mobile,7047,5,0.12,31006.8,4216.95,West,Bangalore,Credit Card
ORD1780,2024-05-11,CUST6526,Sports,Shoes,1489,3,0.33,2992.89,451.3,West,Jaipur,Debit Card
ORD1781,2023-12-17,CUST7303,Clothing,T-shirt,4137,1,0.05,3930.15,966.87,North,Kolkata,UPI
ORD1782,2024-05-26,CUST1413,Electronics,Headphones,4419,1,0.34,2916.54,289.28,West,Jaipur,Cash
ORD1783,2023-03-31,CUST7317,Clothing,Jeans,5447,2,0.02,10676.12,2703.99,South,Bangalore,Net Banking
ORD1784,2023-04-09,CUST6126,Sports,Fitness,4569,3,0.27,10006.11,2381.12,West,Jaipur,Cash
ORD1785,2023-03-07,CUST8758,Sports,Equipment,6065,3,0.18,14919.9,2577.78,East,Mumbai,Debit Card
ORD1786,2024-04-18,CUST2940,Sports,Outdoor,6127,1,0.08,5636.84,302.37,North,Delhi,UPI
ORD1787,2023-08-13,CUST8091,Electronics,Laptop,8534,3,0.3,17921.4,912.25,West,Delhi,Credit Card
ORD1788,2024-05-09,CUST1298,Electronics,Tablet,6638,3,0.27,14537.22,4254.19,East,Jaipur,Net Banking
ORD1789,2024-03-14,CUST6907,Home,Kitchen,1739,2,0.33,2330.26,299.13,West,Jaipur,Net Banking
ORD1790,2024-08-20,CUST3430,Electronics,Tablet,2955,2,0.34,3900.6,585.71,North,Delhi,Cash
ORD1791,2024-12-18,CUST1974,Home,Appliances,1940,2,0.29,2754.8,614.43,North,Bangalore,UPI
ORD1792,2024-10-29,CUST6708,Sports,Shoes,2664,5,0.34,8791.2,1652.01,North,Mumbai,UPI
ORD1793,2024-04-25,CUST3021,Electronics,Tablet,9045,4,0.12,31838.4,3285.97,West,Mumbai,Debit Card
ORD1794,2023-09-18,CUST4933,Sports,Shoes,7429,2,0.18,12183.56,829.91,North,Delhi,UPI
ORD1795,2023-12-01,CUST8374,Electronics,Tablet,4586,1,0.04,4402.56,704.9,North,Mumbai,Debit Card
ORD1796,2024-05-02,CUST1316,Sports,Outdoor,5757,1,0.06,5411.58,1087.82,West,Bangalore,Debit Card
ORD1797,2024-12-05,CUST4065,Electronics,Headphones,2797,3,0.02,8223.18,692.25,West,Jaipur,UPI
ORD1798,2023-01-12,CUST7172,Clothing,Shirt,6552,1,0.21,5176.08,1245.81,South,Kolkata,Net Banking
ORD1799,2024-04-06,CUST7716,Sports,Fitness,4115,4,0.16,13826.4,2244.37,East,Mumbai,Cash
ORD1800,2024-09-11,CUST6848,Sports,Shoes,4234,3,0.04,12193.92,2081.58,West,Bangalore,Cash
ORD1801,2023-08-04,CUST8069,Home,Appliances,3020,5,0.34,9966.0,1636.0,East,Bangalore,Net Banking
ORD1802,2023-10-04,CUST2704,Electronics,Headphones,7270,5,0.15,30897.5,8214.35,East,Chennai,UPI
ORD1803,2023-03-01,CUST6713,Sports,Shoes,4847,2,0.1,8724.6,2243.82,West,Bangalore,Debit Card
ORD1804,2024-12-14,CUST6832,Home,Furniture,731,1,0.22,570.18,44.18,East,Bangalore,Cash
ORD1805,2024-05-03,CUST2788,Electronics,Laptop,7780,5,0.18,31898.0,6121.98,West,Bangalore,UPI
ORD1806,2024-05-11,CUST3455,Clothing,Jacket,2573,4,0.03,9983.24,2728.33,North,Kolkata,Debit Card
ORD1807,2024-08-13,CUST4624,Home,Decor,8587,4,0.32,23356.64,5036.69,West,Delhi,Net Banking
ORD1808,2024-03-28,CUST6174,Clothing,Jacket,4116,1,0.04,3951.36,628.0,North,Mumbai,Debit Card
ORD1809,2023-05-19,CUST7481,Clothing,T-shirt,8913,5,0.19,36097.65,10460.06,West,Kolkata,Credit Card
ORD1810,2023-01-31,CUST9560,Sports,Shoes,8832,2,0.02,17310.72,4353.41,East,Delhi,Credit Card
ORD1811,2023-07-09,CUST9047,Home,Appliances,8002,5,0.16,33608.4,6454.57,West,Bangalore,Debit Card
ORD1812,2024-04-18,CUST4397,Clothing,Jeans,588,2,0.32,799.68,162.06,West,Kolkata,Cash
ORD1813,2023-04-08,CUST1842,Clothing,Shirt,4245,5,0.01,21012.75,2965.96,West,Mumbai,Net Banking
ORD1814,2024-07-17,CUST3371,Sports,Fitness,4594,3,0.07,12817.26,984.97,South,Chennai,Debit Card
ORD1815,2023-12-12,CUST3601,Clothing,Jeans,3895,4,0.06,14645.2,2443.69,West,Kolkata,Credit Card
ORD1816,2024-10-08,CUST3612,Electronics,Headphones,1618,2,0.12,2847.68,834.66,West,Delhi,Cash
ORD1817,2024-08-20,CUST4720,Sports,Equipment,1766,1,0.1,1589.4,154.64,North,Bangalore,Net Banking
ORD1818,2023-07-11,CUST6351,Sports,Outdoor,3299,4,0.07,12272.28,964.82,West,Delhi,UPI
ORD1819,2024-03-04,CUST7183,Electronics,Mobile,6564,3,0.18,16147.44,3302.01,South,Chennai,Cash
ORD1820,2023-03-19,CUST4963,Sports,Outdoor,3310,2,0.14,5693.2,375.45,North,Bangalore,UPI
ORD1821,2023-06-10,CUST3861,Sports,Fitness,3749,5,0.3,13121.5,2784.46,East,Mumbai,Credit Card
ORD1822,2023-05-25,CUST6109,Clothing,Jeans,8782,5,0.13,38201.7,6173.64,East,Kolkata,Cash
ORD1823,2023-04-12,CUST9235,Sports,Shoes,9534,5,0.18,39089.4,11240.43,South,Kolkata,Cash
ORD1824,2023-05-20,CUST8994,Home,Kitchen,5693,5,0.14,24479.9,3699.84,East,Chennai,Debit Card
ORD1825,2023-06-15,CUST6503,Sports,Shoes,6496,2,0.08,11952.64,1910.0,North,Kolkata,Debit Card
ORD1826,2024-08-07,CUST7849,Electronics,Laptop,1480,2,0.3,2072.0,171.48,West,Bangalore,Cash
ORD1827,2023-10-04,CUST9121,Clothing,Jacket,7520,5,0.17,31208.0,3185.49,North,Delhi,Debit Card
ORD1828,2024-08-04,CUST7963,Clothing,Jacket,6889,5,0.29,24455.95,5762.5,East,Mumbai,Cash
ORD1829,2024-12-09,CUST6410,Clothing,Jeans,2807,4,0.17,9319.24,1900.3,West,Kolkata,UPI
ORD1830,2024-09-06,CUST7150,Sports,Equipment,5747,2,0.34,7586.04,420.65,East,Jaipur,Net Banking
ORD1831,2024-03-25,CUST7453,Home,Kitchen,7805,1,0.33,5229.35,1534.19,West,Bangalore,Credit Card
ORD1832,2024-05-24,CUST7170,Clothing,Jeans,1863,1,0.27,1359.99,334.18,East,Jaipur,Credit Card
ORD1833,2023-01-06,CUST8807,Clothing,Jacket,693,2,0.2,1108.8,158.98,East,Bangalore,Cash
ORD1834,2023-11-23,CUST2026,Sports,Shoes,2552,5,0.34,8421.6,682.71,West,Kolkata,Debit Card
ORD1835,2024-06-05,CUST2552,Home,Appliances,8922,2,0.16,14988.96,4401.01,West,Jaipur,Net Banking
ORD1836,2023-06-06,CUST8617,Clothing,Jacket,9348,5,0.31,32250.6,6116.53,West,Delhi,UPI
ORD1837,2024-04-19,CUST8320,Electronics,Laptop,7524,5,0.04,36115.2,9463.95,West,Mumbai,Cash
ORD1838,2023-04-08,CUST3067,Home,Appliances,6254,4,0.23,19262.32,5429.17,East,Bangalore,Cash
ORD1839,2023-09-15,CUST3760,Home,Appliances,9620,3,0.27,21067.8,2127.52,South,Delhi,Cash
ORD1840,2024-02-21,CUST1198,Clothing,Jeans,8540,5,0.33,28609.0,4589.81,West,Mumbai,Debit Card
ORD1841,2023-06-04,CUST2778,Home,Appliances,6640,3,0.24,15139.2,1279.14,West,Chennai,Cash
ORD1842,2024-06-14,CUST3951,Clothing,Jeans,3064,4,0.15,10417.6,1658.62,North,Chennai,Debit Card
ORD1843,2023-01-28,CUST1752,Sports,Fitness,2451,2,0.21,3872.58,547.97,South,Chennai,Cash
ORD1844,2023-09-06,CUST7166,Electronics,Headphones,9827,5,0.15,41764.75,9781.72,East,Jaipur,UPI
ORD1845,2024-11-28,CUST3049,Electronics,Tablet,6909,3,0.32,14094.36,3883.96,West,Kolkata,UPI
ORD1846,2024-03-21,CUST3731,Home,Kitchen,6664,1,0.02,6530.72,403.84,East,Kolkata,Credit Card
ORD1847,2024-05-18,CUST6288,Clothing,Jacket,9689,5,0.33,32458.15,7181.82,East,Delhi,UPI
ORD1848,2024-04-29,CUST4414,Clothing,T-shirt,811,5,0.06,3811.7,739.76,West,Kolkata,Debit Card
ORD1849,2024-04-12,CUST4765,Electronics,Mobile,4001,2,0.19,6481.62,438.24,South,Bangalore,Credit Card
ORD1850,2024-10-19,CUST6229,Clothing,Jacket,9795,2,0.28,14104.8,1684.62,East,Chennai,Net Banking
ORD1851,2024-07-26,CUST2510,Clothing,Shirt,6465,5,0.31,22304.25,4591.81,South,Kolkata,Net Banking
ORD1852,2024-04-22,CUST3525,Clothing,Jacket,9184,3,0.18,22592.64,6662.25,South,Delhi,Cash
ORD1853,2024-02-06,CUST7742,Sports,Shoes,2341,2,0.3,3277.4,271.5,East,Chennai,UPI
ORD1854,2024-01-03,CUST2775,Clothing,T-shirt,6107,4,0.04,23450.88,3990.26,South,Kolkata,Net Banking
ORD1855,2023-08-17,CUST2573,Electronics,Tablet,1505,5,0.22,5869.5,791.14,North,Bangalore,UPI
ORD1856,2024-08-22,CUST6751,Clothing,Jacket,1378,1,0.02,1350.44,84.69,South,Bangalore,UPI
ORD1857,2024-09-21,CUST7467,Electronics,Headphones,6445,4,0.13,22428.6,5494.39,East,Mumbai,UPI
